date,symbol,root,settle,DTWEXBGS,T5YIFR,PET.WCRSTUS1.W,PET.WDISTUS1.W,PET.WGTSTUS1.W,PET.WRPUPUS2.W
2015-01-01,CL.V.0,CL,54.55,,,1043942.0,125721.0,229048.0,19939.0
2015-01-01,GC.V.0,GC,1184.5,,,1043942.0,125721.0,229048.0,19939.0
2015-01-01,PL.V.0,PL,1213.5,,,1043942.0,125721.0,229048.0,19939.0
2015-01-01,RB.V.0,RB,1.4924,,,1043942.0,125721.0,229048.0,19939.0
2015-01-02,CL.V.0,CL,52.81,102.9027,2.12,1039767.0,136926.0,237163.0,19353.0
2015-01-02,GC.V.0,GC,1186.3,102.9027,2.12,1039767.0,136926.0,237163.0,19353.0
2015-01-02,GF.V.0,GF,223.95,102.9027,2.12,1039767.0,136926.0,237163.0,19353.0
2015-01-02,HE.V.0,HE,81.4,102.9027,2.12,1039767.0,136926.0,237163.0,19353.0
2015-01-02,HG.V.0,HG,2.8375,102.9027,2.12,1039767.0,136926.0,237163.0,19353.0
2015-01-02,LE.V.0,LE,166.0,102.9027,2.12,1039767.0,136926.0,237163.0,19353.0
2015-01-02,PL.V.0,PL,1204.7,102.9027,2.12,1039767.0,136926.0,237163.0,19353.0
2015-01-02,RB.V.0,RB,1.443,102.9027,2.12,1039767.0,136926.0,237163.0,19353.0
2015-01-02,SI.V.0,SI,15.665,102.9027,2.12,1039767.0,136926.0,237163.0,19353.0
2015-01-02,ZC.V.0,ZC,396.25,102.9027,2.12,1039767.0,136926.0,237163.0,19353.0
2015-01-02,ZL.V.0,ZL,32.05,102.9027,2.12,1039767.0,136926.0,237163.0,19353.0
2015-01-02,ZM.V.0,ZM,340.4,102.9027,2.12,1039767.0,136926.0,237163.0,19353.0
2015-01-02,ZR.V.0,ZR,11.54,102.9027,2.12,1039767.0,136926.0,237163.0,19353.0
2015-01-02,ZS.V.0,ZS,1002.25,102.9027,2.12,1039767.0,136926.0,237163.0,19353.0
2015-01-04,CL.V.0,CL,52.22,,,1039767.0,136926.0,237163.0,19353.0
2015-01-04,GC.V.0,GC,1183.8,,,1039767.0,136926.0,237163.0,19353.0
2015-01-04,HG.V.0,HG,2.8105,,,1039767.0,136926.0,237163.0,19353.0
2015-01-04,PL.V.0,PL,1201.3,,,1039767.0,136926.0,237163.0,19353.0
2015-01-04,RB.V.0,RB,1.4321,,,1039767.0,136926.0,237163.0,19353.0
2015-01-04,SI.V.0,SI,15.75,,,1039767.0,136926.0,237163.0,19353.0
2015-01-05,CL.V.0,CL,50.08,103.4976,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-05,GC.V.0,GC,1203.2,103.4976,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-05,GF.V.0,GF,223.9,103.4976,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-05,HE.V.0,HE,79.85,103.4976,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-05,HG.V.0,HG,2.7685,103.4976,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-05,LE.V.0,LE,166.425,103.4976,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-05,PL.V.0,PL,1213.4,103.4976,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-05,RB.V.0,RB,1.3761,103.4976,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-05,SI.V.0,SI,16.16,103.4976,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-05,ZC.V.0,ZC,406.25,103.4976,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-05,ZL.V.0,ZL,32.83,103.4976,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-05,ZM.V.0,ZM,354.4,103.4976,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-05,ZR.V.0,ZR,11.62,103.4976,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-05,ZS.V.0,ZS,1045.25,103.4976,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-06,CL.V.0,CL,47.95,103.2938,1.96,1039767.0,136926.0,237163.0,19353.0
2015-01-06,GC.V.0,GC,1216.3,103.2938,1.96,1039767.0,136926.0,237163.0,19353.0
2015-01-06,GF.V.0,GF,221.425,103.2938,1.96,1039767.0,136926.0,237163.0,19353.0
2015-01-06,HE.V.0,HE,78.475,103.2938,1.96,1039767.0,136926.0,237163.0,19353.0
2015-01-06,HG.V.0,HG,2.7615,103.2938,1.96,1039767.0,136926.0,237163.0,19353.0
2015-01-06,LE.V.0,LE,166.05,103.2938,1.96,1039767.0,136926.0,237163.0,19353.0
2015-01-06,PL.V.0,PL,1220.0,103.2938,1.96,1039767.0,136926.0,237163.0,19353.0
2015-01-06,RB.V.0,RB,1.3468,103.2938,1.96,1039767.0,136926.0,237163.0,19353.0
2015-01-06,SI.V.0,SI,16.465,103.2938,1.96,1039767.0,136926.0,237163.0,19353.0
2015-01-06,ZC.V.0,ZC,405.0,103.2938,1.96,1039767.0,136926.0,237163.0,19353.0
2015-01-06,ZL.V.0,ZL,32.83,103.2938,1.96,1039767.0,136926.0,237163.0,19353.0
2015-01-06,ZM.V.0,ZM,355.7,103.2938,1.96,1039767.0,136926.0,237163.0,19353.0
2015-01-06,ZR.V.0,ZR,11.61,103.2938,1.96,1039767.0,136926.0,237163.0,19353.0
2015-01-06,ZS.V.0,ZS,1056.25,103.2938,1.96,1039767.0,136926.0,237163.0,19353.0
2015-01-07,CL.V.0,CL,48.57,103.6316,1.98,1039767.0,136926.0,237163.0,19353.0
2015-01-07,GC.V.0,GC,1212.5,103.6316,1.98,1039767.0,136926.0,237163.0,19353.0
2015-01-07,GF.V.0,GF,220.9,103.6316,1.98,1039767.0,136926.0,237163.0,19353.0
2015-01-07,HE.V.0,HE,79.3,103.6316,1.98,1039767.0,136926.0,237163.0,19353.0
2015-01-07,HG.V.0,HG,2.7645,103.6316,1.98,1039767.0,136926.0,237163.0,19353.0
2015-01-07,LE.V.0,LE,166.05,103.6316,1.98,1039767.0,136926.0,237163.0,19353.0
2015-01-07,PL.V.0,PL,1220.4,103.6316,1.98,1039767.0,136926.0,237163.0,19353.0
2015-01-07,RB.V.0,RB,1.337,103.6316,1.98,1039767.0,136926.0,237163.0,19353.0
2015-01-07,SI.V.0,SI,16.575,103.6316,1.98,1039767.0,136926.0,237163.0,19353.0
2015-01-07,ZC.V.0,ZC,396.25,103.6316,1.98,1039767.0,136926.0,237163.0,19353.0
2015-01-07,ZL.V.0,ZL,33.11,103.6316,1.98,1039767.0,136926.0,237163.0,19353.0
2015-01-07,ZM.V.0,ZM,354.2,103.6316,1.98,1039767.0,136926.0,237163.0,19353.0
2015-01-07,ZR.V.0,ZR,11.625,103.6316,1.98,1039767.0,136926.0,237163.0,19353.0
2015-01-07,ZS.V.0,ZS,1055.75,103.6316,1.98,1039767.0,136926.0,237163.0,19353.0
2015-01-08,CL.V.0,CL,49.33,103.2799,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-08,GC.V.0,GC,1208.2,103.2799,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-08,GF.V.0,GF,216.55,103.2799,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-08,HE.V.0,HE,78.95,103.2799,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-08,HG.V.0,HG,2.77,103.2799,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-08,LE.V.0,LE,163.35,103.2799,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-08,PL.V.0,PL,1220.7,103.2799,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-08,RB.V.0,RB,1.3581,103.2799,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-08,SI.V.0,SI,16.375,103.2799,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-08,ZC.V.0,ZC,394.75,103.2799,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-08,ZL.V.0,ZL,33.68,103.2799,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-08,ZM.V.0,ZM,346.9,103.2799,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-08,ZR.V.0,ZR,11.525,103.2799,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-08,ZS.V.0,ZS,1047.75,103.2799,2.03,1039767.0,136926.0,237163.0,19353.0
2015-01-09,CL.V.0,CL,48.21,103.1213,2.04,1045154.0,139851.0,240334.0,19257.0
2015-01-09,GC.V.0,GC,1223.4,103.1213,2.04,1045154.0,139851.0,240334.0,19257.0
2015-01-09,GF.V.0,GF,212.55,103.1213,2.04,1045154.0,139851.0,240334.0,19257.0
2015-01-09,HE.V.0,HE,78.625,103.1213,2.04,1045154.0,139851.0,240334.0,19257.0
2015-01-09,HG.V.0,HG,2.7595,103.1213,2.04,1045154.0,139851.0,240334.0,19257.0
2015-01-09,LE.V.0,LE,160.6,103.1213,2.04,1045154.0,139851.0,240334.0,19257.0
2015-01-09,PL.V.0,PL,1233.5,103.1213,2.04,1045154.0,139851.0,240334.0,19257.0
2015-01-09,RB.V.0,RB,1.3207,103.1213,2.04,1045154.0,139851.0,240334.0,19257.0
2015-01-09,SI.V.0,SI,16.52,103.1213,2.04,1045154.0,139851.0,240334.0,19257.0
2015-01-09,ZC.V.0,ZC,400.25,103.1213,2.04,1045154.0,139851.0,240334.0,19257.0
2015-01-09,ZL.V.0,ZL,33.66,103.1213,2.04,1045154.0,139851.0,240334.0,19257.0
2015-01-09,ZM.V.0,ZM,349.1,103.1213,2.04,1045154.0,139851.0,240334.0,19257.0
2015-01-09,ZR.V.0,ZR,11.545,103.1213,2.04,1045154.0,139851.0,240334.0,19257.0
2015-01-09,ZS.V.0,ZS,1052.25,103.1213,2.04,1045154.0,139851.0,240334.0,19257.0
2015-01-11,CL.V.0,CL,47.69,,,1045154.0,139851.0,240334.0,19257.0
2015-01-11,GC.V.0,GC,1225.6,,,1045154.0,139851.0,240334.0,19257.0
2015-01-11,HG.V.0,HG,2.758,,,1045154.0,139851.0,240334.0,19257.0
2015-01-11,PL.V.0,PL,1234.3,,,1045154.0,139851.0,240334.0,19257.0
2015-01-11,RB.V.0,RB,1.3174,,,1045154.0,139851.0,240334.0,19257.0
2015-01-11,SI.V.0,SI,16.645,,,1045154.0,139851.0,240334.0,19257.0
2015-01-12,CL.V.0,CL,45.74,103.2372,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-12,GC.V.0,GC,1231.3,103.2372,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-12,GF.V.0,GF,214.175,103.2372,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-12,HE.V.0,HE,76.625,103.2372,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-12,HG.V.0,HG,2.721,103.2372,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-12,LE.V.0,LE,160.775,103.2372,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-12,PL.V.0,PL,1239.5,103.2372,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-12,RB.V.0,RB,1.2801,103.2372,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-12,SI.V.0,SI,16.58,103.2372,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-12,ZC.V.0,ZC,402.0,103.2372,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-12,ZL.V.0,ZL,32.65,103.2372,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-12,ZM.V.0,ZM,340.9,103.2372,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-12,ZR.V.0,ZR,11.445,103.2372,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-12,ZS.V.0,ZS,1016.5,103.2372,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-13,CL.V.0,CL,46.05,103.27,2.03,1045154.0,139851.0,240334.0,19257.0
2015-01-13,GC.V.0,GC,1233.2,103.27,2.03,1045154.0,139851.0,240334.0,19257.0
2015-01-13,GF.V.0,GF,210.9,103.27,2.03,1045154.0,139851.0,240334.0,19257.0
2015-01-13,HE.V.0,HE,75.6,103.27,2.03,1045154.0,139851.0,240334.0,19257.0
2015-01-13,HG.V.0,HG,2.6125,103.27,2.03,1045154.0,139851.0,240334.0,19257.0
2015-01-13,LE.V.0,LE,157.45,103.27,2.03,1045154.0,139851.0,240334.0,19257.0
2015-01-13,PL.V.0,PL,1244.9,103.27,2.03,1045154.0,139851.0,240334.0,19257.0
2015-01-13,RB.V.0,RB,1.2662,103.27,2.03,1045154.0,139851.0,240334.0,19257.0
2015-01-13,SI.V.0,SI,17.075,103.27,2.03,1045154.0,139851.0,240334.0,19257.0
2015-01-13,ZC.V.0,ZC,385.5,103.27,2.03,1045154.0,139851.0,240334.0,19257.0
2015-01-13,ZL.V.0,ZL,32.58,103.27,2.03,1045154.0,139851.0,240334.0,19257.0
2015-01-13,ZM.V.0,ZM,333.9,103.27,2.03,1045154.0,139851.0,240334.0,19257.0
2015-01-13,ZR.V.0,ZR,11.46,103.27,2.03,1045154.0,139851.0,240334.0,19257.0
2015-01-13,ZS.V.0,ZS,1004.5,103.27,2.03,1045154.0,139851.0,240334.0,19257.0
2015-01-14,CL.V.0,CL,48.97,103.0903,1.96,1045154.0,139851.0,240334.0,19257.0
2015-01-14,GC.V.0,GC,1231.0,103.0903,1.96,1045154.0,139851.0,240334.0,19257.0
2015-01-14,GF.V.0,GF,209.55,103.0903,1.96,1045154.0,139851.0,240334.0,19257.0
2015-01-14,HE.V.0,HE,75.575,103.0903,1.96,1045154.0,139851.0,240334.0,19257.0
2015-01-14,HG.V.0,HG,2.5295,103.0903,1.96,1045154.0,139851.0,240334.0,19257.0
2015-01-14,LE.V.0,LE,155.4,103.0903,1.96,1045154.0,139851.0,240334.0,19257.0
2015-01-14,PL.V.0,PL,1235.3,103.0903,1.96,1045154.0,139851.0,240334.0,19257.0
2015-01-14,RB.V.0,RB,1.3737,103.0903,1.96,1045154.0,139851.0,240334.0,19257.0
2015-01-14,SI.V.0,SI,16.87,103.0903,1.96,1045154.0,139851.0,240334.0,19257.0
2015-01-14,ZC.V.0,ZC,382.25,103.0903,1.96,1045154.0,139851.0,240334.0,19257.0
2015-01-14,ZL.V.0,ZL,32.85,103.0903,1.96,1045154.0,139851.0,240334.0,19257.0
2015-01-14,ZM.V.0,ZM,336.4,103.0903,1.96,1045154.0,139851.0,240334.0,19257.0
2015-01-14,ZR.V.0,ZR,11.14,103.0903,1.96,1045154.0,139851.0,240334.0,19257.0
2015-01-14,ZS.V.0,ZS,1010.75,103.0903,1.96,1045154.0,139851.0,240334.0,19257.0
2015-01-15,CL.V.0,CL,46.19,103.0829,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-15,GC.V.0,GC,1262.3,103.0829,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-15,GF.V.0,GF,205.6,103.0829,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-15,HE.V.0,HE,75.8,103.0829,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-15,HG.V.0,HG,2.5625,103.0829,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-15,LE.V.0,LE,154.775,103.0829,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-15,PL.V.0,PL,1260.4,103.0829,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-15,RB.V.0,RB,1.2985,103.0829,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-15,SI.V.0,SI,17.03,103.0829,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-15,ZC.V.0,ZC,380.0,103.0829,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-15,ZL.V.0,ZL,33.04,103.0829,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-15,ZM.V.0,ZM,326.8,103.0829,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-15,ZR.V.0,ZR,11.345,103.0829,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-15,ZS.V.0,ZS,991.75,103.0829,1.98,1045154.0,139851.0,240334.0,19257.0
2015-01-16,CL.V.0,CL,48.48,103.2189,2.01,1055224.0,136579.0,240922.0,20246.0
2015-01-16,GC.V.0,GC,1280.3,103.2189,2.01,1055224.0,136579.0,240922.0,20246.0
2015-01-16,GF.V.0,GF,207.05,103.2189,2.01,1055224.0,136579.0,240922.0,20246.0
2015-01-16,HE.V.0,HE,74.3,103.2189,2.01,1055224.0,136579.0,240922.0,20246.0
2015-01-16,HG.V.0,HG,2.6325,103.2189,2.01,1055224.0,136579.0,240922.0,20246.0
2015-01-16,LE.V.0,LE,154.85,103.2189,2.01,1055224.0,136579.0,240922.0,20246.0
2015-01-16,PL.V.0,PL,1267.9,103.2189,2.01,1055224.0,136579.0,240922.0,20246.0
2015-01-16,RB.V.0,RB,1.3636,103.2189,2.01,1055224.0,136579.0,240922.0,20246.0
2015-01-16,SI.V.0,SI,17.78,103.2189,2.01,1055224.0,136579.0,240922.0,20246.0
2015-01-16,ZC.V.0,ZC,386.25,103.2189,2.01,1055224.0,136579.0,240922.0,20246.0
2015-01-16,ZL.V.0,ZL,33.37,103.2189,2.01,1055224.0,136579.0,240922.0,20246.0
2015-01-16,ZM.V.0,ZM,326.1,103.2189,2.01,1055224.0,136579.0,240922.0,20246.0
2015-01-16,ZR.V.0,ZR,11.355,103.2189,2.01,1055224.0,136579.0,240922.0,20246.0
2015-01-16,ZS.V.0,ZS,990.75,103.2189,2.01,1055224.0,136579.0,240922.0,20246.0
2015-01-18,CL.V.0,CL,48.43,,,1055224.0,136579.0,240922.0,20246.0
2015-01-18,GC.V.0,GC,1279.0,,,1055224.0,136579.0,240922.0,20246.0
2015-01-18,HG.V.0,HG,2.6185,,,1055224.0,136579.0,240922.0,20246.0
2015-01-18,PL.V.0,PL,1265.9,,,1055224.0,136579.0,240922.0,20246.0
2015-01-18,RB.V.0,RB,1.36,,,1055224.0,136579.0,240922.0,20246.0
2015-01-18,SI.V.0,SI,17.81,,,1055224.0,136579.0,240922.0,20246.0
2015-01-19,CL.V.0,CL,47.78,,,1055224.0,136579.0,240922.0,20246.0
2015-01-19,GC.V.0,GC,1276.0,,,1055224.0,136579.0,240922.0,20246.0
2015-01-19,HG.V.0,HG,2.5735,,,1055224.0,136579.0,240922.0,20246.0
2015-01-19,PL.V.0,PL,1263.6,,,1055224.0,136579.0,240922.0,20246.0
2015-01-19,RB.V.0,RB,1.3719,,,1055224.0,136579.0,240922.0,20246.0
2015-01-19,SI.V.0,SI,17.7,,,1055224.0,136579.0,240922.0,20246.0
2015-01-20,CL.V.0,CL,46.74,103.5233,1.99,1055224.0,136579.0,240922.0,20246.0
2015-01-20,GC.V.0,GC,1293.6,103.5233,1.99,1055224.0,136579.0,240922.0,20246.0
2015-01-20,GF.V.0,GF,202.75,103.5233,1.99,1055224.0,136579.0,240922.0,20246.0
2015-01-20,HE.V.0,HE,72.775,103.5233,1.99,1055224.0,136579.0,240922.0,20246.0
2015-01-20,HG.V.0,HG,2.5875,103.5233,1.99,1055224.0,136579.0,240922.0,20246.0
2015-01-20,LE.V.0,LE,153.375,103.5233,1.99,1055224.0,136579.0,240922.0,20246.0
2015-01-20,PL.V.0,PL,1278.6,103.5233,1.99,1055224.0,136579.0,240922.0,20246.0
2015-01-20,RB.V.0,RB,1.3412,103.5233,1.99,1055224.0,136579.0,240922.0,20246.0
2015-01-20,SI.V.0,SI,17.96,103.5233,1.99,1055224.0,136579.0,240922.0,20246.0
2015-01-20,ZC.V.0,ZC,390.25,103.5233,1.99,1055224.0,136579.0,240922.0,20246.0
2015-01-20,ZL.V.0,ZL,32.9,103.5233,1.99,1055224.0,136579.0,240922.0,20246.0
2015-01-20,ZM.V.0,ZM,326.5,103.5233,1.99,1055224.0,136579.0,240922.0,20246.0
2015-01-20,ZR.V.0,ZR,11.25,103.5233,1.99,1055224.0,136579.0,240922.0,20246.0
2015-01-20,ZS.V.0,ZS,982.5,103.5233,1.99,1055224.0,136579.0,240922.0,20246.0
2015-01-21,CL.V.0,CL,47.3,103.7858,2.05,1055224.0,136579.0,240922.0,20246.0
2015-01-21,GC.V.0,GC,1292.0,103.7858,2.05,1055224.0,136579.0,240922.0,20246.0
2015-01-21,GF.V.0,GF,205.325,103.7858,2.05,1055224.0,136579.0,240922.0,20246.0
2015-01-21,HE.V.0,HE,72.95,103.7858,2.05,1055224.0,136579.0,240922.0,20246.0
2015-01-21,HG.V.0,HG,2.6045,103.7858,2.05,1055224.0,136579.0,240922.0,20246.0
2015-01-21,LE.V.0,LE,153.3,103.7858,2.05,1055224.0,136579.0,240922.0,20246.0
2015-01-21,PL.V.0,PL,1272.4,103.7858,2.05,1055224.0,136579.0,240922.0,20246.0
2015-01-21,RB.V.0,RB,1.3516,103.7858,2.05,1055224.0,136579.0,240922.0,20246.0
2015-01-21,SI.V.0,SI,18.12,103.7858,2.05,1055224.0,136579.0,240922.0,20246.0
2015-01-21,ZC.V.0,ZC,387.5,103.7858,2.05,1055224.0,136579.0,240922.0,20246.0
2015-01-21,ZL.V.0,ZL,32.41,103.7858,2.05,1055224.0,136579.0,240922.0,20246.0
2015-01-21,ZM.V.0,ZM,330.3,103.7858,2.05,1055224.0,136579.0,240922.0,20246.0
2015-01-21,ZR.V.0,ZR,11.395,103.7858,2.05,1055224.0,136579.0,240922.0,20246.0
2015-01-21,ZS.V.0,ZS,983.5,103.7858,2.05,1055224.0,136579.0,240922.0,20246.0
2015-01-22,CL.V.0,CL,47.32,103.9271,2.03,1055224.0,136579.0,240922.0,20246.0
2015-01-22,GC.V.0,GC,1300.9,103.9271,2.03,1055224.0,136579.0,240922.0,20246.0
2015-01-22,GF.V.0,GF,205.75,103.9271,2.03,1055224.0,136579.0,240922.0,20246.0
2015-01-22,HE.V.0,HE,70.85,103.9271,2.03,1055224.0,136579.0,240922.0,20246.0
2015-01-22,HG.V.0,HG,2.5795,103.9271,2.03,1055224.0,136579.0,240922.0,20246.0
2015-01-22,LE.V.0,LE,153.275,103.9271,2.03,1055224.0,136579.0,240922.0,20246.0
2015-01-22,PL.V.0,PL,1282.8,103.9271,2.03,1055224.0,136579.0,240922.0,20246.0
2015-01-22,RB.V.0,RB,1.3828,103.9271,2.03,1055224.0,136579.0,240922.0,20246.0
2015-01-22,SI.V.0,SI,18.335,103.9271,2.03,1055224.0,136579.0,240922.0,20246.0
2015-01-22,ZC.V.0,ZC,383.75,103.9271,2.03,1055224.0,136579.0,240922.0,20246.0
2015-01-22,ZL.V.0,ZL,32.01,103.9271,2.03,1055224.0,136579.0,240922.0,20246.0
2015-01-22,ZM.V.0,ZM,330.2,103.9271,2.03,1055224.0,136579.0,240922.0,20246.0
2015-01-22,ZR.V.0,ZR,11.18,103.9271,2.03,1055224.0,136579.0,240922.0,20246.0
2015-01-22,ZS.V.0,ZS,977.75,103.9271,2.03,1055224.0,136579.0,240922.0,20246.0
2015-01-23,CL.V.0,CL,45.29,104.3676,1.99,1064097.0,132687.0,238335.0,20515.0
2015-01-23,GC.V.0,GC,1294.1,104.3676,1.99,1064097.0,132687.0,238335.0,20515.0
2015-01-23,GF.V.0,GF,201.825,104.3676,1.99,1064097.0,132687.0,238335.0,20515.0
2015-01-23,HE.V.0,HE,70.725,104.3676,1.99,1064097.0,132687.0,238335.0,20515.0
2015-01-23,HG.V.0,HG,2.495,104.3676,1.99,1064097.0,132687.0,238335.0,20515.0
2015-01-23,LE.V.0,LE,148.8,104.3676,1.99,1064097.0,132687.0,238335.0,20515.0
2015-01-23,PL.V.0,PL,1269.6,104.3676,1.99,1064097.0,132687.0,238335.0,20515.0
2015-01-23,RB.V.0,RB,1.3693,104.3676,1.99,1064097.0,132687.0,238335.0,20515.0
2015-01-23,SI.V.0,SI,18.325,104.3676,1.99,1064097.0,132687.0,238335.0,20515.0
2015-01-23,ZC.V.0,ZC,386.5,104.3676,1.99,1064097.0,132687.0,238335.0,20515.0
2015-01-23,ZL.V.0,ZL,31.62,104.3676,1.99,1064097.0,132687.0,238335.0,20515.0
2015-01-23,ZM.V.0,ZM,330.8,104.3676,1.99,1064097.0,132687.0,238335.0,20515.0
2015-01-23,ZR.V.0,ZR,11.0,104.3676,1.99,1064097.0,132687.0,238335.0,20515.0
2015-01-23,ZS.V.0,ZS,972.5,104.3676,1.99,1064097.0,132687.0,238335.0,20515.0
2015-01-25,CL.V.0,CL,44.45,,,1064097.0,132687.0,238335.0,20515.0
2015-01-25,GC.V.0,GC,1297.0,,,1064097.0,132687.0,238335.0,20515.0
2015-01-25,HG.V.0,HG,2.4665,,,1064097.0,132687.0,238335.0,20515.0
2015-01-25,PL.V.0,PL,1275.9,,,1064097.0,132687.0,238335.0,20515.0
2015-01-25,RB.V.0,RB,1.3541,,,1064097.0,132687.0,238335.0,20515.0
2015-01-25,SI.V.0,SI,18.395,,,1064097.0,132687.0,238335.0,20515.0
2015-01-26,CL.V.0,CL,45.17,104.4818,1.98,1064097.0,132687.0,238335.0,20515.0
2015-01-26,GC.V.0,GC,1279.8,104.4818,1.98,1064097.0,132687.0,238335.0,20515.0
2015-01-26,GF.V.0,GF,199.35,104.4818,1.98,1064097.0,132687.0,238335.0,20515.0
2015-01-26,HE.V.0,HE,73.2,104.4818,1.98,1064097.0,132687.0,238335.0,20515.0
2015-01-26,HG.V.0,HG,2.5395,104.4818,1.98,1064097.0,132687.0,238335.0,20515.0
2015-01-26,LE.V.0,LE,148.35,104.4818,1.98,1064097.0,132687.0,238335.0,20515.0
2015-01-26,PL.V.0,PL,1253.2,104.4818,1.98,1064097.0,132687.0,238335.0,20515.0
2015-01-26,RB.V.0,RB,1.3445,104.4818,1.98,1064097.0,132687.0,238335.0,20515.0
2015-01-26,SI.V.0,SI,17.94,104.4818,1.98,1064097.0,132687.0,238335.0,20515.0
2015-01-26,ZC.V.0,ZC,383.5,104.4818,1.98,1064097.0,132687.0,238335.0,20515.0
2015-01-26,ZL.V.0,ZL,31.07,104.4818,1.98,1064097.0,132687.0,238335.0,20515.0
2015-01-26,ZM.V.0,ZM,339.3,104.4818,1.98,1064097.0,132687.0,238335.0,20515.0
2015-01-26,ZR.V.0,ZR,10.885,104.4818,1.98,1064097.0,132687.0,238335.0,20515.0
2015-01-26,ZS.V.0,ZS,984.0,104.4818,1.98,1064097.0,132687.0,238335.0,20515.0
2015-01-27,CL.V.0,CL,45.47,104.1646,2.03,1064097.0,132687.0,238335.0,20515.0
2015-01-27,GC.V.0,GC,1293.1,104.1646,2.03,1064097.0,132687.0,238335.0,20515.0
2015-01-27,GF.V.0,GF,204.0,104.1646,2.03,1064097.0,132687.0,238335.0,20515.0
2015-01-27,HE.V.0,HE,71.25,104.1646,2.03,1064097.0,132687.0,238335.0,20515.0
2015-01-27,HG.V.0,HG,2.4635,104.1646,2.03,1064097.0,132687.0,238335.0,20515.0
2015-01-27,LE.V.0,LE,150.3,104.1646,2.03,1064097.0,132687.0,238335.0,20515.0
2015-01-27,PL.V.0,PL,1266.2,104.1646,2.03,1064097.0,132687.0,238335.0,20515.0
2015-01-27,RB.V.0,RB,1.3916,104.1646,2.03,1064097.0,132687.0,238335.0,20515.0
2015-01-27,SI.V.0,SI,18.07,104.1646,2.03,1064097.0,132687.0,238335.0,20515.0
2015-01-27,ZC.V.0,ZC,381.0,104.1646,2.03,1064097.0,132687.0,238335.0,20515.0
2015-01-27,ZL.V.0,ZL,31.21,104.1646,2.03,1064097.0,132687.0,238335.0,20515.0
2015-01-27,ZM.V.0,ZM,336.7,104.1646,2.03,1064097.0,132687.0,238335.0,20515.0
2015-01-27,ZR.V.0,ZR,10.95,104.1646,2.03,1064097.0,132687.0,238335.0,20515.0
2015-01-27,ZS.V.0,ZS,974.75,104.1646,2.03,1064097.0,132687.0,238335.0,20515.0
